id_str,from_user,created_at,time,user_lang,,,,,,
9.40156603403301E+017,vkorkmaz10,Mon Dec 11 09:49:36 +0000 2017,11/12/2017 09:49:36,tr,,,,,,
9.4015660163321E+017,MahmmodAlbalus4,Mon Dec 11 09:49:35 +0000 2017,11/12/2017 09:49:35,ar,,,,,,
9.40156570532565E+017,EmoshLand,Mon Dec 11 09:49:28 +0000 2017,11/12/2017 09:49:28,tr,,,,,,
9.40156560310927E+017,goalsbug,Mon Dec 11 09:49:25 +0000 2017,11/12/2017 09:49:25,en,,,,,,
9.40156554874982E+017,Guantoom,Mon Dec 11 09:49:24 +0000 2017,11/12/2017 09:49:24,en,,,,,,
9.40156521295565E+017,batu2023bor,Mon Dec 11 09:49:16 +0000 2017,11/12/2017 09:49:16,tr,,,,,,
9.40156490106786E+017,afkurrrr,Mon Dec 11 09:49:09 +0000 2017,11/12/2017 09:49:09,tr,,,,,,
9.40156483483861E+017,Eddiebaru,Mon Dec 11 09:49:07 +0000 2017,11/12/2017 09:49:07,en,,,,,,
9.40156459412873E+017,CalcioWeb,Mon Dec 11 09:49:01 +0000 2017,11/12/2017 09:49:01,it,,,,,,
9.40156449942049E+017,satigalanavila,Mon Dec 11 09:48:59 +0000 2017,11/12/2017 09:48:59,es,,,,,,
9.4015643561012E+017,YASERABUHABEL,Mon Dec 11 09:48:56 +0000 2017,11/12/2017 09:48:56,ar,,,,,,
9.4015643180175E+017,bjk605,Mon Dec 11 09:48:55 +0000 2017,11/12/2017 09:48:55,tr,,,,,,
9.40156407201931E+017,NaughtyMonster1,Mon Dec 11 09:48:49 +0000 2017,11/12/2017 09:48:49,en,,,,,,
9.40156364592243E+017,batu2023bor,Mon Dec 11 09:48:39 +0000 2017,11/12/2017 09:48:39,tr,,,,,,
9.40156347886309E+017,msTyLmzCa,Mon Dec 11 09:48:35 +0000 2017,11/12/2017 09:48:35,tr,,,,,,
9.40156342014063E+017,iqkeriqballas,Mon Dec 11 09:48:33 +0000 2017,11/12/2017 09:48:33,en,,,,,,
9.40156336637141E+017,MbcHattab,Mon Dec 11 09:48:32 +0000 2017,11/12/2017 09:48:32,ar,,,,,,
9.40156272426603E+017,MichaelBaker95,Mon Dec 11 09:48:17 +0000 2017,11/12/2017 09:48:17,en,,,,,,
9.40156264448975E+017,AtibAdem1903,Mon Dec 11 09:48:15 +0000 2017,11/12/2017 09:48:15,tr,,,,,,
9.40156239299973E+017,LwaziSiyaphi,Mon Dec 11 09:48:09 +0000 2017,11/12/2017 09:48:09,en,,,,,,
9.40156231943107E+017,DevranKzlky,Mon Dec 11 09:48:07 +0000 2017,11/12/2017 09:48:07,tr,,,,,,
9.40156229585965E+017,FBTtips,Mon Dec 11 09:48:07 +0000 2017,11/12/2017 09:48:07,en,,,,,,
9.40156227505611E+017,7Turkoglu,Mon Dec 11 09:48:06 +0000 2017,11/12/2017 09:48:06,tr,,,,,,
9.4015620451661E+017,Alejandro__GaR,Mon Dec 11 09:48:01 +0000 2017,11/12/2017 09:48:01,es,,,,,,
9.40156198447444E+017,MartinHyrup,Mon Dec 11 09:47:59 +0000 2017,11/12/2017 09:47:59,en,,,,,,
9.40156188343308E+017,MartinHyrup,Mon Dec 11 09:47:57 +0000 2017,11/12/2017 09:47:57,en,,,,,,
9.40156172832772E+017,ThabisoMolopo,Mon Dec 11 09:47:53 +0000 2017,11/12/2017 09:47:53,en,,,,,,
9.40156168910934E+017,aztxzhfr,Mon Dec 11 09:47:52 +0000 2017,11/12/2017 09:47:52,en,,,,,,
9.40156146672796E+017,Andycramp3,Mon Dec 11 09:47:47 +0000 2017,11/12/2017 09:47:47,en,,,,,,
9.40156119409938E+017,blckalpr,Mon Dec 11 09:47:40 +0000 2017,11/12/2017 09:47:40,tr,,,,,,
9.40156101366108E+017,SevillaFCyCSFC,Mon Dec 11 09:47:36 +0000 2017,11/12/2017 09:47:36,es,,,,,,
9.40156083355705E+017,vanillawallah,Mon Dec 11 09:47:32 +0000 2017,11/12/2017 09:47:32,en,,,,,,
9.40156071435481E+017,Betfred,Mon Dec 11 09:47:29 +0000 2017,11/12/2017 09:47:29,en,,,,,,
9.40156040355762E+017,katroclo,Mon Dec 11 09:47:21 +0000 2017,11/12/2017 09:47:21,es,,,,,,
9.40156023054184E+017,dw_sport,Mon Dec 11 09:47:17 +0000 2017,11/12/2017 09:47:17,en,,,,,,
9.40156018566336E+017,Antz0409,Mon Dec 11 09:47:16 +0000 2017,11/12/2017 09:47:16,en,,,,,,
9.40156017450594E+017,IndyFootball,Mon Dec 11 09:47:16 +0000 2017,11/12/2017 09:47:16,en,,,,,,
9.40155970268881E+017,osmancil,Mon Dec 11 09:47:05 +0000 2017,11/12/2017 09:47:05,tr,,,,,,
9.40155960521363E+017,MColak67,Mon Dec 11 09:47:02 +0000 2017,11/12/2017 09:47:02,tr,,,,,,
9.40155930355761E+017,Antz0409,Mon Dec 11 09:46:55 +0000 2017,11/12/2017 09:46:55,en,,,,,,
9.40155907782136E+017,Wale_Hero,Mon Dec 11 09:46:50 +0000 2017,11/12/2017 09:46:50,en,,,,,,
9.40155886386868E+017,IlhamRizaldi17,Mon Dec 11 09:46:45 +0000 2017,11/12/2017 09:46:45,id,,,,,,
9.40155880007504E+017,UEFAcom_de,Mon Dec 11 09:46:43 +0000 2017,11/12/2017 09:46:43,de,,,,,,
9.40155848353092E+017,JakeLeslie23700,Mon Dec 11 09:46:36 +0000 2017,11/12/2017 09:46:36,en,,,,,,
9.40155846876475E+017,HarrySabry_,Mon Dec 11 09:46:35 +0000 2017,11/12/2017 09:46:35,en,,,,,,
9.40155828564144E+017,Luis07730354,Mon Dec 11 09:46:31 +0000 2017,11/12/2017 09:46:31,id,,,,,,
9.40155817524912E+017,herenulug49,Mon Dec 11 09:46:28 +0000 2017,11/12/2017 09:46:28,tr,,,,,,
9.40155810868552E+017,pablobueno22,Mon Dec 11 09:46:27 +0000 2017,11/12/2017 09:46:27,es,,,,,,
9.40155797274792E+017,MidilliYasin,Mon Dec 11 09:46:23 +0000 2017,11/12/2017 09:46:23,tr,,,,,,
9.4015575572183E+017,karwan10_,Mon Dec 11 09:46:14 +0000 2017,11/12/2017 09:46:14,en,,,,,,
9.40155749455552E+017,bestonlinebet,Mon Dec 11 09:46:12 +0000 2017,11/12/2017 09:46:12,en,,,,,,
9.40155726302822E+017,aircchi1011,@FCBayern ,Basilea,Mon Dec 11 09:46:07 +0000 2017,http://twitter.com/aircchi1011/statuses/940155726302822400,"{""hashtags"":[{""text"":""ChampionsLeague"",""indices"":[46,62]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Catradioesports"",""name"":""Catràdio Esports"",""id"":132244850,""id_str"":""132244850"",""indices"":[3,19]},{""screen_name"":""CatalunyaRadio"",""name"":""Catalunya Ràdio"",""id"":7679392,""id_str"":""7679392"",""indices"":[75,90]},{""screen_name"":""FCBarcelona_cat"",""name"":""FC Barcelona"",""id"":14727959,""id_str"":""14727959"",""indices"":[95,111]}],""urls"":[]}",,,,
9.40155720313557E+017,JuampiPa4,Mon Dec 11 09:46:05 +0000 2017,11/12/2017 09:46:05,es,,,,,,
9.40155715838124E+017,naga25french,Mon Dec 11 09:46:04 +0000 2017,11/12/2017 09:46:04,en,,,,,,
9.40155708280132E+017,JuampiPa4,Mon Dec 11 09:46:02 +0000 2017,11/12/2017 09:46:02,es,,,,,,
9.40155688218759E+017,analist1903,Mon Dec 11 09:45:57 +0000 2017,11/12/2017 09:45:57,tr,,,,,,
9.40155679922409E+017,rgg1975,Mon Dec 11 09:45:55 +0000 2017,11/12/2017 09:45:55,en,,,,,,
9.401556747131E+017,CatalunyaRadio,@FCBayern ,Basilea,Mon Dec 11 09:45:54 +0000 2017,http://twitter.com/CatalunyaRadio/statuses/940155674713100288,"{""hashtags"":[{""text"":""ChampionsLeague"",""indices"":[46,62]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Catradioesports"",""name"":""Catràdio Esports"",""id"":132244850,""id_str"":""132244850"",""indices"":[3,19]},{""screen_name"":""CatalunyaRadio"",""name"":""Catalunya Ràdio"",""id"":7679392,""id_str"":""7679392"",""indices"":[75,90]},{""screen_name"":""FCBarcelona_cat"",""name"":""FC Barcelona"",""id"":14727959,""id_str"":""14727959"",""indices"":[95,111]}],""urls"":[]}",,,,
9.40155672783618E+017,catholiveradio,Mon Dec 11 09:45:54 +0000 2017,11/12/2017 09:45:54,en-gb,,,,,,
9.40155655377293E+017,tolgasendiler,Mon Dec 11 09:45:50 +0000 2017,11/12/2017 09:45:50,tr,,,,,,
9.40155651430416E+017,OkaaaJR,Mon Dec 11 09:45:49 +0000 2017,11/12/2017 09:45:49,fr,,,,,,
9.40155641125056E+017,Druelle3,Mon Dec 11 09:45:46 +0000 2017,11/12/2017 09:45:46,en,,,,,,
9.4015561974673E+017,emadadeel84,Mon Dec 11 09:45:41 +0000 2017,11/12/2017 09:45:41,ar,,,,,,
9.4015557825244E+017,JuampiPa4,Mon Dec 11 09:45:31 +0000 2017,11/12/2017 09:45:31,es,,,,,,
9.40155543209021E+017,WarChills_,Mon Dec 11 09:45:23 +0000 2017,11/12/2017 09:45:23,en,,,,,,
9.40155540746801E+017,MalaysiaLFC,Mon Dec 11 09:45:22 +0000 2017,11/12/2017 09:45:22,en,,,,,,
9.40155498065814E+017,3lawyal3bsawy7,Mon Dec 11 09:45:12 +0000 2017,11/12/2017 09:45:12,ar,,,,,,
9.40155496442552E+017,MandlaAgan,Mon Dec 11 09:45:12 +0000 2017,11/12/2017 09:45:12,en,,,,,,
9.40155478386111E+017,selasie_kadima,Mon Dec 11 09:45:07 +0000 2017,11/12/2017 09:45:07,en,,,,,,
9.40155468281872E+017,ParkSosey,Mon Dec 11 09:45:05 +0000 2017,11/12/2017 09:45:05,th,,,,,,
9.40155445540422E+017,ahmedcampooii,Mon Dec 11 09:45:00 +0000 2017,11/12/2017 09:45:00,en,,,,,,
9.40155413231755E+017,Catradioesports,@FCBayern ,Basilea,Mon Dec 11 09:44:52 +0000 2017,http://twitter.com/Catradioesports/statuses/940155413231755264,"{""hashtags"":[{""text"":""ChampionsLeague"",""indices"":[25,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CatalunyaRadio"",""name"":""Catalunya Ràdio"",""id"":7679392,""id_str"":""7679392"",""indices"":[54,69]},{""screen_name"":""FCBarcelona_cat"",""name"":""FC Barcelona"",""id"":14727959,""id_str"":""14727959"",""indices"":[74,90]},{""screen_name"":""ChelseaFC"",""name"":""Chelsea FC"",""id"":22910295,""id_str"":""22910295"",""indices"":[120,130]},{""screen_name"":""FCBayern"",""name"":""FC Bayern München"",""id"":773069256,""id_str"":""773069256"",""indices"":[131,140]},{""screen_name"":""FCPorto"",""name"":""FC Porto"",""id"":21390674,""id_str"":""21390674"",""indices"":[160,168]}],""urls"":[{""url"":""https://t.co/KyERlYswTq"",""expanded_url"":""http://catradio.cat/endirecte"",""display_url"":""catradio.cat/endirecte"",""indices"":[170,193]}]}",,,,
9.40155396249014E+017,Mthobas,Mon Dec 11 09:44:48 +0000 2017,11/12/2017 09:44:48,en,,,,,,
9.4015539136272E+017,cagils,Mon Dec 11 09:44:47 +0000 2017,11/12/2017 09:44:47,tr,,,,,,
9.40155337507619E+017,khaiggmu,Mon Dec 11 09:44:34 +0000 2017,11/12/2017 09:44:34,en,,,,,,
9.40155318453105E+017,Jeangr_,Mon Dec 11 09:44:29 +0000 2017,11/12/2017 09:44:29,es,,,,,,
9.40155292561609E+017,BSB1998BSB,Mon Dec 11 09:44:23 +0000 2017,11/12/2017 09:44:23,ar,,,,,,
9.40155257350492E+017,Sol92535303,Mon Dec 11 09:44:15 +0000 2017,11/12/2017 09:44:15,es,,,,,,
9.40155245480555E+017,alqnaas120,Mon Dec 11 09:44:12 +0000 2017,11/12/2017 09:44:12,ar,,,,,,
9.40155239616959E+017,_brolopes_,Mon Dec 11 09:44:11 +0000 2017,11/12/2017 09:44:11,pt,,,,,,
9.40155235674272E+017,hasanmutt,Mon Dec 11 09:44:10 +0000 2017,11/12/2017 09:44:10,tr,,,,,,
9.40155232637608E+017,MikeJStarling,Mon Dec 11 09:44:09 +0000 2017,11/12/2017 09:44:09,en,,,,,,
9.40155228913132E+017,niord81,Mon Dec 11 09:44:08 +0000 2017,11/12/2017 09:44:08,it,,,,,,
9.40155224144036E+017,RilynitsRilyn,Mon Dec 11 09:44:07 +0000 2017,11/12/2017 09:44:07,en,,,,,,
9.40155207627039E+017,Maldini6666,Mon Dec 11 09:44:03 +0000 2017,11/12/2017 09:44:03,ar,,,,,,
9.40155172583625E+017,JordiMartnezMa1,Mon Dec 11 09:43:55 +0000 2017,11/12/2017 09:43:55,ca,,,,,,
9.40155158847205E+017,ssl5OOlss,Mon Dec 11 09:43:51 +0000 2017,11/12/2017 09:43:51,ar,,,,,,
9.4015515220326E+017,shahyash42,Mon Dec 11 09:43:50 +0000 2017,11/12/2017 09:43:50,en,,,,,,
9.40155124290335E+017,Codzillahd_,Mon Dec 11 09:43:43 +0000 2017,11/12/2017 09:43:43,en-gb,,,,,,
9.4015508088354E+017,falconhamada_90,Mon Dec 11 09:43:33 +0000 2017,11/12/2017 09:43:33,ar,,,,,,
9.40155076240466E+017,RyanDrane8,Mon Dec 11 09:43:32 +0000 2017,11/12/2017 09:43:32,en,,,,,,
9.40155067965075E+017,ncentra,Mon Dec 11 09:43:30 +0000 2017,11/12/2017 09:43:30,es,,,,,,
9.40155047958188E+017,Sehbenderzade,Mon Dec 11 09:43:25 +0000 2017,11/12/2017 09:43:25,tr,,,,,,
9.40155047639429E+017,icagasi,Mon Dec 11 09:43:25 +0000 2017,11/12/2017 09:43:25,tr,,,,,,
9.4015502953676E+017,matpadey,Mon Dec 11 09:43:20 +0000 2017,11/12/2017 09:43:20,en,,,,,,
9.40155025145205E+017,jhg78596940,Mon Dec 11 09:43:19 +0000 2017,11/12/2017 09:43:19,ko,,,,,,
9.40155023282942E+017,tawaimonai111,Mon Dec 11 09:43:19 +0000 2017,11/12/2017 09:43:19,ja,,,,,,
9.40155000189268E+017,_alonso00,Mon Dec 11 09:43:13 +0000 2017,11/12/2017 09:43:13,pt,,,,,,
9.40154980094263E+017,nbatrisyiamirah,Mon Dec 11 09:43:09 +0000 2017,11/12/2017 09:43:09,en,,,,,,
9.40154977393226E+017,Juliusboateng99,Mon Dec 11 09:43:08 +0000 2017,11/12/2017 09:43:08,en,,,,,,
9.40154970745246E+017,AlketbiAbdulla,Mon Dec 11 09:43:06 +0000 2017,11/12/2017 09:43:06,en,,,,,,
9.40154950356734E+017,ALii_NaQvii,Mon Dec 11 09:43:02 +0000 2017,11/12/2017 09:43:02,en,,,,,,
9.40154918022853E+017,Whynotkamogelo,Mon Dec 11 09:42:54 +0000 2017,11/12/2017 09:42:54,en,,,,,,
9.4015491160143E+017,alextelles13_,Mon Dec 11 09:42:52 +0000 2017,11/12/2017 09:42:52,pt,,,,,,
9.40154868215329E+017,Linkie_Lito,Mon Dec 11 09:42:42 +0000 2017,11/12/2017 09:42:42,en,,,,,,
9.40154859604427E+017,marinos_pride,Mon Dec 11 09:42:40 +0000 2017,11/12/2017 09:42:40,ja,,,,,,
9.40154826092089E+017,IgnaConde,Mon Dec 11 09:42:32 +0000 2017,11/12/2017 09:42:32,es,,,,,,
9.40154819389674E+017,sinconcesiones,Mon Dec 11 09:42:30 +0000 2017,11/12/2017 09:42:30,es,,,,,,
9.40154806060175E+017,VICTORHUGOGG7,Mon Dec 11 09:42:27 +0000 2017,11/12/2017 09:42:27,es,,,,,,
9.40154774745428E+017,Footy_Updatez,Mon Dec 11 09:42:20 +0000 2017,11/12/2017 09:42:20,en,,,,,,
9.40154753954255E+017,Amusir_,Mon Dec 11 09:42:15 +0000 2017,11/12/2017 09:42:15,en,,,,,,
9.40154714544624E+017,Sosyobet,Mon Dec 11 09:42:05 +0000 2017,11/12/2017 09:42:05,tr,,,,,,
9.40154704453095E+017,PSGAddictFR,Mon Dec 11 09:42:03 +0000 2017,11/12/2017 09:42:03,fr,,,,,,
9.40154680524423E+017,daddy__crow,Mon Dec 11 09:41:57 +0000 2017,11/12/2017 09:41:57,en,,,,,,
9.40154627512787E+017,MZeyrek8,Mon Dec 11 09:41:45 +0000 2017,11/12/2017 09:41:45,tr,,,,,,
9.40154606902014E+017,DrFakiAkin,Mon Dec 11 09:41:40 +0000 2017,11/12/2017 09:41:40,en,,,,,,
9.40154593236922E+017,Noir_khyl,Mon Dec 11 09:41:36 +0000 2017,11/12/2017 09:41:36,en,,,,,,
9.40154569488851E+017,OfficialASRoma,Mon Dec 11 09:41:31 +0000 2017,11/12/2017 09:41:31,en,,,,,,
9.40154525666677E+017,SwaggaOwens,Mon Dec 11 09:41:20 +0000 2017,11/12/2017 09:41:20,en,,,,,,
9.40154505466974E+017,kinawy4,Mon Dec 11 09:41:15 +0000 2017,11/12/2017 09:41:15,en,,,,,,
9.40154482784113E+017,kris_cankowa,Mon Dec 11 09:41:10 +0000 2017,11/12/2017 09:41:10,bg,,,,,,
9.40154481458676E+017,AlkanAkyildiz,Mon Dec 11 09:41:10 +0000 2017,11/12/2017 09:41:10,tr,,,,,,
9.4015441114105E+017,kishiro26,Mon Dec 11 09:40:53 +0000 2017,11/12/2017 09:40:53,ja,,,,,,
9.40154393445523E+017,MustafaEmre0190,Mon Dec 11 09:40:49 +0000 2017,11/12/2017 09:40:49,tr,,,,,,
9.40154386931692E+017,JordiPauls9,Mon Dec 11 09:40:47 +0000 2017,11/12/2017 09:40:47,ca,,,,,,
9.40154385513971E+017,shazadkhan95,Mon Dec 11 09:40:47 +0000 2017,11/12/2017 09:40:47,en,,,,,,
9.40154342295909E+017,urbanmafija,Mon Dec 11 09:40:37 +0000 2017,11/12/2017 09:40:37,en,,,,,,
9.4015432620657E+017,alramzaani,Mon Dec 11 09:40:33 +0000 2017,11/12/2017 09:40:33,en,,,,,,
9.40154287660732E+017,Memory_YJ7,Mon Dec 11 09:40:24 +0000 2017,11/12/2017 09:40:24,th,,,,,,
9.4015428317304E+017,therealherohere,Mon Dec 11 09:40:22 +0000 2017,11/12/2017 09:40:22,en,,,,,,
9.40154273576509E+017,lassalle_f,Mon Dec 11 09:40:20 +0000 2017,11/12/2017 09:40:20,fr,,,,,,
9.40154268962697E+017,chencho_if,Mon Dec 11 09:40:19 +0000 2017,11/12/2017 09:40:19,es,,,,,,
9.40154257134768E+017,SilverbackAbul,Mon Dec 11 09:40:16 +0000 2017,11/12/2017 09:40:16,en,,,,,,
9.40154250361037E+017,Mertgenc551903,Mon Dec 11 09:40:15 +0000 2017,11/12/2017 09:40:15,tr,,,,,,
9.40154232723968E+017,bjk_set,Mon Dec 11 09:40:10 +0000 2017,11/12/2017 09:40:10,tr,,,,,,
9.40154229901136E+017,Ahmet_Escobar,Mon Dec 11 09:40:10 +0000 2017,11/12/2017 09:40:10,tr,,,,,,
9.40154227531354E+017,lafm,Mon Dec 11 09:40:09 +0000 2017,11/12/2017 09:40:09,es,,,,,,
9.40154217087619E+017,LaFMmusica,Mon Dec 11 09:40:07 +0000 2017,11/12/2017 09:40:07,es,,,,,,
9.40154214722015E+017,50_dndon,Mon Dec 11 09:40:06 +0000 2017,11/12/2017 09:40:06,ar,,,,,,
9.40154203489497E+017,riff_nrg,Mon Dec 11 09:40:03 +0000 2017,11/12/2017 09:40:03,en,,,,,,
9.40154197714129E+017,KGower83,Mon Dec 11 09:40:02 +0000 2017,11/12/2017 09:40:02,en,,,,,,
9.40154194945769E+017,Betfred,Mon Dec 11 09:40:01 +0000 2017,11/12/2017 09:40:01,en,,,,,,
9.40154180475544E+017,urbanmafija,Mon Dec 11 09:39:58 +0000 2017,11/12/2017 09:39:58,en,,,,,,
9.40154167393432E+017,rasshford,Mon Dec 11 09:39:55 +0000 2017,11/12/2017 09:39:55,pt,,,,,,
9.40154153879433E+017,BrunoErtzz,Mon Dec 11 09:39:52 +0000 2017,11/12/2017 09:39:52,en,,,,,,
9.40154074112103E+017,RealOsumania,Mon Dec 11 09:39:33 +0000 2017,11/12/2017 09:39:33,en,,,,,,
9.40154073944396E+017,FMontero22,Mon Dec 11 09:39:33 +0000 2017,11/12/2017 09:39:33,es,,,,,,
9.40154070442033E+017,liver_man2,Mon Dec 11 09:39:32 +0000 2017,11/12/2017 09:39:32,en,,,,,,
9.40154066226651E+017,SURAJ_MUFC,Mon Dec 11 09:39:31 +0000 2017,11/12/2017 09:39:31,en,,,,,,
9.40154061839405E+017,Haziqians,Mon Dec 11 09:39:30 +0000 2017,11/12/2017 09:39:30,en,,,,,,
9.40154048543461E+017,kathy_2901,Mon Dec 11 09:39:27 +0000 2017,11/12/2017 09:39:27,en,,,,,,
9.40154035012886E+017,dokun4official,Mon Dec 11 09:39:23 +0000 2017,11/12/2017 09:39:23,en,,,,,,
9.40154009373102E+017,vigneesssh,Mon Dec 11 09:39:17 +0000 2017,11/12/2017 09:39:17,en,,,,,,
9.40154000283972E+017,TATOESPO,Mon Dec 11 09:39:15 +0000 2017,11/12/2017 09:39:15,it,,,,,,
9.40153984597352E+017,jem20501,Mon Dec 11 09:39:11 +0000 2017,11/12/2017 09:39:11,ar,,,,,,
9.40153975571182E+017,david_mg97,Mon Dec 11 09:39:09 +0000 2017,11/12/2017 09:39:09,es,,,,,,
9.40153964116566E+017,TonyBet,Mon Dec 11 09:39:06 +0000 2017,11/12/2017 09:39:06,en,,,,,,
9.40153934072766E+017,Jo_han_nes,Mon Dec 11 09:38:59 +0000 2017,11/12/2017 09:38:59,en,,,,,,
9.40153925918954E+017,MostafaCule,Mon Dec 11 09:38:57 +0000 2017,11/12/2017 09:38:57,en,,,,,,
9.40153921347228E+017,Besiktaasliiii,Mon Dec 11 09:38:56 +0000 2017,11/12/2017 09:38:56,tr,,,,,,
9.40153903848575E+017,KerimKaan03,Mon Dec 11 09:38:52 +0000 2017,11/12/2017 09:38:52,tr,,,,,,
9.40153887473971E+017,KerimKaan03,Mon Dec 11 09:38:48 +0000 2017,11/12/2017 09:38:48,tr,,,,,,
9.40153880930898E+017,fuckof360,Mon Dec 11 09:38:47 +0000 2017,11/12/2017 09:38:47,pt,,,,,,
9.40153877176947E+017,Tiny1_268,Mon Dec 11 09:38:46 +0000 2017,11/12/2017 09:38:46,en,,,,,,
9.40153867374908E+017,Besiktaasliiii,Mon Dec 11 09:38:43 +0000 2017,11/12/2017 09:38:43,tr,,,,,,
9.40153863574839E+017,jem20501,Mon Dec 11 09:38:42 +0000 2017,11/12/2017 09:38:42,ar,,,,,,
9.40153858810147E+017,BigBadTony11,Mon Dec 11 09:38:41 +0000 2017,11/12/2017 09:38:41,en,,,,,,
9.40153828195951E+017,thibeus_frank,Mon Dec 11 09:38:34 +0000 2017,11/12/2017 09:38:34,en,,,,,,
9.40153805156569E+017,kaderindenn,Mon Dec 11 09:38:29 +0000 2017,11/12/2017 09:38:29,tr,,,,,,
9.40153792560906E+017,iamthenav4,Mon Dec 11 09:38:26 +0000 2017,11/12/2017 09:38:26,en,,,,,,
9.40153786932257E+017,footballisme, 19.00 WIB: #UELDraw Last 32 LIVE @beINSPORTSid 1 https://t.co/IlC7Hszxpy,Mon Dec 11 09:38:24 +0000 2017,,,,,,,
9.40153786470945E+017,LORDSneverW0RRY,Mon Dec 11 09:38:24 +0000 2017,11/12/2017 09:38:24,es,,,,,,
9.40153785971814E+017,zyxprotector,Mon Dec 11 09:38:24 +0000 2017,11/12/2017 09:38:24,ar,,,,,,
9.40153777939771E+017,AvSloukas,Mon Dec 11 09:38:22 +0000 2017,11/12/2017 09:38:22,tr,,,,,,
9.40153745844863E+017,sportipress,Mon Dec 11 09:38:14 +0000 2017,11/12/2017 09:38:14,en,,,,,,
9.40153723950654E+017,samiko049,Mon Dec 11 09:38:09 +0000 2017,11/12/2017 09:38:09,tr,,,,,,
9.40153704463905E+017,theleatherboy,Mon Dec 11 09:38:05 +0000 2017,11/12/2017 09:38:05,es,,,,,,
9.40153689175667E+017,ulasdenizguzell,Mon Dec 11 09:38:01 +0000 2017,11/12/2017 09:38:01,tr,,,,,,
9.40153672897573E+017,joseluirm,Mon Dec 11 09:37:57 +0000 2017,11/12/2017 09:37:57,es,,,,,,
9.4015366469775E+017,SergennnArslan,Mon Dec 11 09:37:55 +0000 2017,11/12/2017 09:37:55,tr,,,,,,
9.40153645995381E+017,PoonTheT_1000,Mon Dec 11 09:37:51 +0000 2017,11/12/2017 09:37:51,en,,,,,,
9.40153644602847E+017,javi98hernandez,Mon Dec 11 09:37:50 +0000 2017,11/12/2017 09:37:50,es,,,,,,
9.40153617436131E+017,Avi1Manu,Mon Dec 11 09:37:44 +0000 2017,11/12/2017 09:37:44,en,,,,,,
9.40153615267893E+017,karadeniz0108,Mon Dec 11 09:37:43 +0000 2017,11/12/2017 09:37:43,tr,,,,,,
9.40153598549381E+017,FootballFanCast,Mon Dec 11 09:37:39 +0000 2017,11/12/2017 09:37:39,en,,,,,,
9.40153585924493E+017,SlimShadyTime21,Mon Dec 11 09:37:36 +0000 2017,11/12/2017 09:37:36,en,,,,,,
9.40153578659992E+017,anabarbosa1893,Mon Dec 11 09:37:35 +0000 2017,11/12/2017 09:37:35,pt,,,,,,
9.40153577779224E+017,efhan1,Mon Dec 11 09:37:34 +0000 2017,11/12/2017 09:37:34,tr,,,,,,
9.40153572888666E+017,KerimKaan03,Mon Dec 11 09:37:33 +0000 2017,11/12/2017 09:37:33,tr,,,,,,
9.401535552138E+017,DanUmaru7,Mon Dec 11 09:37:29 +0000 2017,11/12/2017 09:37:29,en,,,,,,
9.4015352878975E+017,_Buleh_,Mon Dec 11 09:37:23 +0000 2017,11/12/2017 09:37:23,en,,,,,,
9.40153526633632E+017,fcb_kuwari,Mon Dec 11 09:37:22 +0000 2017,11/12/2017 09:37:22,en,,,,,,
9.40153498984964E+017,Xolani24618570,Mon Dec 11 09:37:16 +0000 2017,11/12/2017 09:37:16,en,,,,,,
9.40153497525219E+017,Slacko_Mitch,Mon Dec 11 09:37:15 +0000 2017,11/12/2017 09:37:15,en,,,,,,
9.40153452029727E+017,Mohamed14811680,Mon Dec 11 09:37:04 +0000 2017,11/12/2017 09:37:04,en,,,,,,
9.401534277238E+017,SwaggaOwens,Mon Dec 11 09:36:59 +0000 2017,11/12/2017 09:36:59,en,,,,,,
9.40153422153732E+017,19Serkancinar,Mon Dec 11 09:36:57 +0000 2017,11/12/2017 09:36:57,tr,,,,,,
9.40153412024521E+017,A_hm22,Mon Dec 11 09:36:55 +0000 2017,11/12/2017 09:36:55,ar,,,,,,
9.401533971683E+017,srcnercan,Mon Dec 11 09:36:51 +0000 2017,11/12/2017 09:36:51,tr,,,,,,
9.40153389773664E+017,Ziadli0,Mon Dec 11 09:36:49 +0000 2017,11/12/2017 09:36:49,ar,,,,,,
9.4015336043452E+017,djotabarreiro,Mon Dec 11 09:36:42 +0000 2017,11/12/2017 09:36:42,es,,,,,,
9.40153344496165E+017,cristianceltics,Mon Dec 11 09:36:39 +0000 2017,11/12/2017 09:36:39,es,,,,,,
9.40153315144491E+017,dokun4official,Mon Dec 11 09:36:32 +0000 2017,11/12/2017 09:36:32,en,,,,,,
9.40153313391243E+017,BarrettM82_,Mon Dec 11 09:36:31 +0000 2017,11/12/2017 09:36:31,tr,,,,,,
9.40153301768778E+017,FCBW_A7,Mon Dec 11 09:36:29 +0000 2017,11/12/2017 09:36:29,en,,,,,,
9.40153301760381E+017,Chrisovglyn14,Mon Dec 11 09:36:29 +0000 2017,11/12/2017 09:36:29,en,,,,,,
9.40153295800296E+017,Tinta06,Mon Dec 11 09:36:27 +0000 2017,11/12/2017 09:36:27,en,,,,,,
